station_seqnum,Stations_id,elevation,latitude,longitude,Stationsname,who_entered,source_seqnum,country_seqnum,use_rank
1410385,437,230,51.4554,10.2357,Berlingerode,7,117,203,1
1410386,438,563,50.5241,12.7759,Schwarzenberg-Bermsgrün,7,117,203,1
1410387,439,522,47.823,12.3974,"Bernau, Kreis Rosenheim",7,117,203,1
1410388,440,928,47.815,8.0256,Bernau-Goldbach,7,117,203,1
1410389,441,920,47.8,8.0333,Bernau-Kaiserhaus,7,117,203,1
1410390,442,750,47.7333,10.7833,Bernbeuren,7,117,203,1
1410391,443,936,47.7388,10.7448,Bernbeuren-Prachtsried,7,117,203,1
1410392,444,168,51.1843,12.6587,Bernbruch,7,117,203,1
1410393,445,85,51.8218,11.711,Bernburg/Saale (Nord),7,117,203,1
1410394,446,1,53.1553,8.5395,Berne-Katjenbüttel,7,117,203,1
1410395,447,366,50.0415,11.6479,"Berneck, Bad",7,117,203,1
1410396,448,435,49.1265,12.2649,Bernhardswald-Hauzendorf,7,117,203,1
1410397,449,570,49.1201,12.2152,Bernhardswald-Kürn,7,117,203,1
1410398,450,120,49.9186,7.0664,Bernkastel-Kues,7,117,203,1
1410399,451,495,48.9207,12.9267,Bernried/Niederbayern -Buchet,7,117,203,1
1410400,452,145,51.3734,14.066,"Bernsdorf, Krs. Kamenz",7,117,203,1
1410401,453,480,50.5667,12.05,Bernsgrün,7,117,203,1
1410402,454,348,51.3798,10.5229,Rehungen,7,117,203,1
1410403,455,35,52.55,7.9508,Bersenbrück,7,117,203,1
1410404,456,134,51.9542,10.7568,Berßel,7,117,203,1
1410405,457,342,51.0571,14.2283,Berthelsdorf,7,117,203,1
1410406,458,185,50.0699,7.0306,"Bertrich, Bad",7,117,203,1
1410407,459,285,50.8871,14.7364,Bertsdorf,7,117,203,1
1410408,460,362,49.2641,6.6868,Berus,7,117,203,1
1410409,461,3,53.1833,7.3,Beschotenweg,7,117,203,1
1410410,462,16,54.05,9.35,Besdorf,7,117,203,1
1410411,463,330,51.3718,8.4307,Bestwig-Nuttlar,7,117,203,1
1410412,464,78,51.6723,13.0002,Bethau,7,117,203,1
1410413,465,352,50.5561,10.2891,Rhönblick-Bettenhausen,7,117,203,1
1410414,466,501,49.68,11.4172,Betzenstein,7,117,203,1
1410415,467,315,50.1833,7.45,Beulich,7,117,203,1
1410416,468,505,49.7291,6.9175,Beuren (Hochwald),7,117,203,1
1410417,469,32,53.0833,10.5667,"Bevensen, Bad",7,117,203,1
1410418,470,101,51.6709,9.3756,Beverungen,7,117,203,1
1410419,471,415,49.3853,7.2692,Bexbach-Höchen,7,117,203,1
1410420,472,58,52.0483,11.6413,Beyendorf-Sohlen,7,117,203,1
1410421,473,200,51.4526,11.3969,Sotterhausen,7,117,203,1
1410422,474,599,48.1252,9.7639,Warthausen-Birkenhard,7,117,203,1
1410423,475,437,48.5347,10.8119,Biberbach-Markt,7,117,203,1
1410424,476,88,49.6896,8.4179,Biblis,7,117,203,1
1410425,477,190,51.2068,11.5803,"Bibra, Bad",7,117,203,1
1410426,478,223,50.1607,9.3342,Biebergemünd-Bieber,7,117,203,1
1410427,479,138,50.2435,9.2892,Wächtersbach,7,117,203,1
1410428,480,296,50.9275,8.4937,Biedenkopf-Wallau,7,117,203,1
1410429,481,670,50.9518,8.5321,Biedenkopf (Sackpfeife),7,117,203,1
1410430,483,364,50.8732,14.0382,Bielatal,7,117,203,1
1410431,484,99,52.0358,8.5637,Bielefeld (Stadtreinigungsamt ),7,117,203,1
1410432,485,96,52.0439,8.6368,Bielefeld-Altenhagen,7,117,203,1
1410433,486,155,51.9833,8.5167,Bielefeld-Brackwede,7,117,203,1
1410434,487,250,51.9836,8.554,Bielefeld-Senne,7,117,203,1
1410435,488,127,51.9394,8.5932,Bielefeld-Sennestadt,7,117,203,1
1410436,489,79,51.7504,11.8532,Biendorf,7,117,203,1
1410437,490,31,53.1173,10.4902,Bienenbüttel-Bargdorf,7,117,203,1
1410438,491,210,49.35,9.5333,Bieringen,7,117,203,1
1410439,492,210,51.6054,11.3855,Biesenrode,7,117,203,1
1410440,493,121,51.9622,7.3073,Billerbeck,7,117,203,1
1410441,494,630,48.1135,9.2756,"Bingen, Kreis Sigmaringen",7,117,203,1
1410442,495,82,49.9453,7.9019,Bingen-Büdesheim,7,117,203,1
1410443,496,26,54.3941,13.6045,Binz,7,117,203,1
1410444,497,512,49.4553,11.5975,Birgland-Fürnried,7,117,203,1
1410445,498,763,47.7452,8.3111,Ühlingen-Birkendorf,7,117,203,1
1410446,499,360,48.4416,13.0951,"Birnbach, Bad",7,117,203,1
1410447,500,340,50.3824,9.302,Birstein-Fischborn,7,117,203,1
1410448,501,739,50.5296,10.0485,Birx,7,117,203,1
1410449,502,412,49.8747,9.4883,Bischbrunn,7,117,203,1
1410450,503,265,51.0938,14.7442,Rosenbach-Bischdorf,7,117,203,1
1410451,504,79,51.7982,13.9716,Lübbenau/Spreewald-Bischdorf,7,117,203,1
1410452,505,332,51.4268,10.0932,Bischhagen,7,117,203,1
1410453,506,235,51.0537,10.3659,Bischofroda,7,117,203,1
1410454,507,275,51.4876,11.5339,Bischofrode,7,117,203,1
1410455,508,675,50.0539,11.8149,Bischofsgrün,7,117,203,1
1410456,509,664,50.0509,11.7936,Bischofsgrün (Hohe Reuth),7,117,203,1
1410457,510,465,50.3988,10.0016,Bischofsheim/Rhön,7,117,203,1
1410458,511,684,48.9184,13.0795,Bischofsmais,7,117,203,1
1410459,512,300,51.1346,14.1904,Bischofswerda,7,117,203,1
1410460,513,703,47.6458,12.9567,Bischofswiesen,7,117,203,1
1410461,514,592,47.6141,12.947,Bischofswiesen-Engedey,7,117,203,1
1410462,515,867,47.6523,12.9253,Bischofswiesen-Loipl,7,117,203,1
1410463,516,689,47.6871,12.9412,Bischofswiesen-Winkl,7,117,203,1
1410464,517,44,52.66,11.5518,Bismark,7,117,203,1
1410465,518,98,53.1158,10.0693,Bispingen-Steinbeck/Luhe,7,117,203,1
1410466,519,116,53.166,9.9638,Bispingen-Wilsede,7,117,203,1
1410467,520,180,52.2105,8.1938,Bissendorf-Holte-Sünsbeck,7,117,203,1
1410468,521,106,52.2834,8.251,Bissendorf-Schledehausen,7,117,203,1
1410469,522,425,48.7092,10.6283,Bissingen (Kläranlage),7,117,203,1
1410470,523,359,49.9797,6.5325,Bitburg,7,117,203,1
1410471,524,80,51.6333,12.3167,Bitterfeld,7,117,203,1
1410472,525,854,48.2435,9.1007,Bitz,7,117,203,1
1410473,526,254,50.6738,11.2805,"Blankenburg, Bad",7,117,203,1
1410474,527,194,51.7901,10.9714,Blankenburg/Harz,7,117,203,1
1410475,528,42,52.3333,13.4,Blankenfelde,7,117,203,1
1410476,529,26,54.1732,12.3415,Blankenhagen,7,117,203,1
1410477,530,365,50.8599,11.3439,Blankenhain,7,117,203,1
1410478,531,310,50.8107,12.3082,Crimmitschau-Blankenha.,7,117,203,1
1410479,533,402,50.3844,6.7375,Blankenheim-Ahrhütte,7,117,203,1
1410480,535,417,50.0372,7.3079,Blankenrath,7,117,203,1
1410481,536,480,50.3991,11.6919,Blankenstein,7,117,203,1
1410482,537,705,48.4369,9.7443,Blaubeuren-Wennenden,7,117,203,1
1410483,538,450,49.3,9.9667,Blaufelden,7,117,203,1
1410484,539,465,49.312,10.0905,Blaufelden-Gammesfeld,7,117,203,1
1410485,540,635,48.4618,9.8361,Blaustein-Bermaringen,7,117,203,1
1410486,541,8,53.2902,10.7318,Bleckede,7,117,203,1
1410487,542,12,53.2401,10.8522,Bleckede-Walmsburg,7,117,203,1
1410488,543,244,51.4468,10.574,Bleicherode,7,117,203,1
1410489,544,92,53.2024,12.3345,Blesendorf,7,117,203,1
1410490,545,255,49.2367,7.2528,Blieskastel,7,117,203,1
1410491,546,250,49.1512,7.3601,Blieskastel-Brenschelbach,7,117,203,1
1410492,547,420,48.6326,10.6218,Blindheim,7,117,203,1
1410493,548,707,47.8422,8.5362,Blumberg,7,117,203,1
1410494,549,75,52.6067,13.6049,"Blumberg, Kreis Barnim",7,117,203,1
1410495,550,344,50.9041,11.7985,Bobeck,7,117,203,1
1410496,551,519,50.3887,11.9955,Weischlitz-Heinersgrün,7,117,203,1
1410497,552,514,48.2638,10.8215,Bobingen,7,117,203,1
1410498,553,25,51.838,6.6107,Bocholt (Marienschule),7,117,203,1
1410499,554,23,51.8293,6.5365,Bocholt-Liedern (Wasserwerk),7,117,203,1
1410500,555,110,51.5026,7.2289,Bochum,7,117,203,1
1410501,556,123,51.4833,7.25,Bochum-Altenbochum,7,117,203,1
1410502,557,99,51.4667,7.3167,Bochum-Langendreer,7,117,203,1
1410503,558,128,51.45,7.2,Bochum-Weitmar,7,117,203,1
1410504,559,509,50.5399,12.6853,Bockau,7,117,203,1
1410505,560,123,52.0145,10.1322,Bockenem,7,117,203,1
1410506,561,11,53.367,7.9679,Bockhorn-Grabstede,7,117,203,1
1410507,562,454,48.3285,12.0032,Bockhorn/Oberbayern -Grünbach,7,117,203,1
1410508,563,238,50.2649,10.0827,"Bocklet, Bad",7,117,203,1
1410509,564,66,53.0963,12.3137,Boddin-Langnow-Heidelberg,7,117,203,1
1410510,565,896,47.6844,10.4119,Durach-Bodelsberg,7,117,203,1
1410511,566,282,51.6929,9.4547,Bodenfelde (Forsthaus Winnefeld),7,117,203,1
1410512,567,260,51.6957,9.5135,Bodenfelde-Amelith,7,117,203,1
1410513,568,708,48.1833,8.1167,Bodenhäusle,7,117,203,1
1410514,569,464,48.4241,12.4054,Bodenkirchen-Aich,7,117,203,1
1410515,570,648,49.0768,13.0765,Bodenmais-Mais,7,117,203,1
1410516,571,60,52.8473,10.6696,"Bodenteich, Bad",7,117,203,1
1410517,572,420,49.2986,12.24,Bodenwöhr-Altenschwand,7,117,203,1
1410518,573,415,47.7949,9.0457,Bodman-Ludwigshafen,7,117,203,1
1410519,574,640,47.7167,9.6833,Bodnegg-Billen,7,117,203,1
1410520,575,744,47.753,10.9865,Böbing,7,117,203,1
1410521,576,445,48.6759,8.9732,Böblingen,7,117,203,1
1410522,577,488,48.8667,11.3667,Böhmfeld,7,117,203,1
1410523,578,379,48.9451,11.3667,Böhming,7,117,203,1
1410524,579,301,51.0133,13.0969,Rossau-Moosheim,7,117,203,1
1410525,580,64,53.4054,12.7861,Boek,7,117,203,1
1410526,581,17,53.9853,11.9981,Groß Bölkow-Matersen,7,117,203,1
1410527,582,227,49.0368,9.0875,Bönnigheim,7,117,203,1
1410528,583,585,49.7067,7.0973,Börfink-Thranenweier,7,117,203,1
1410529,584,127,51.4075,12.8626,Lossatal-Voigtshain,7,117,203,1
1410530,585,34,52.6892,12.935,"Börnicke, Kreis Havelland",7,117,203,1
1410531,586,360,50.8241,11.0589,Bösleben (Ilm),7,117,203,1
1410532,587,928,48.1063,8.8032,Böttingen,7,117,203,1
1410533,588,105,51.752,9.3953,Boffzen,7,117,203,1
1410534,589,343,48.8846,12.7453,Bogen-Pfelling,7,117,203,1
1410535,590,56,53.749,11.9799,Boitin,7,117,203,1
1410536,591,45,53.3911,10.6878,Boizenburg,7,117,203,1
1410537,592,10,53.8634,9.7344,Bokel,7,117,203,1
1410538,593,423,48.6397,9.6233,"Boll, Bad",7,117,203,1
1410539,594,425,48.6407,9.6136,"Boll, Bad (KKst)",7,117,203,1
1410540,595,77,52.6046,14.0363,Oberbarnim-Grunow,7,117,203,1
1410541,596,15,54.0027,11.1908,Boltenhagen,7,117,203,1
1410542,597,456,48.5251,8.8329,Bondorf,7,117,203,1
1410543,598,62,50.7285,7.0839,Bonn,7,117,203,1
1410544,599,62,50.7055,7.1467,Bonn-Friesdorf,7,117,203,1
1410545,602,60,50.7167,7.1,Bonn-Poppelsdorf,7,117,203,1
1410546,603,147,50.7293,7.204,Königswinter-Heiderhof,7,117,203,1
1410547,604,875,47.8194,8.3348,Bonndorf/Schwarzwald,7,117,203,1
1410548,605,850,47.8167,8.3333,Bonndorf/Schwarzwald (Martinstr.),7,117,203,1
1410549,606,571,48.079,10.1977,Boos,7,117,203,1
1410550,608,498,48.8474,10.3644,Bopfingen-Flochberg,7,117,203,1
1410551,609,530,48.9015,10.3121,Bopfingen-Baldern,7,117,203,1
1410552,610,77,50.2028,7.6365,"Boppard-Salzig, Bad",7,117,203,1
1410553,611,29,54.1711,10.0433,Bordesholm,7,117,203,1
1410554,612,365,49.5,6.4333,Borg,7,117,203,1
1410555,613,206,51.5677,9.2324,Borgentreich,7,117,203,1
1410556,614,240,51.5709,9.312,Borgentreich-Bühne,7,117,203,1
1410557,615,130,52.1833,8.1833,Borgloh,7,117,203,1
1410558,616,13,54.3333,9.7167,Borgstedt,7,117,203,1
1410559,617,47,51.873,6.8863,Borken in Westfalen,7,117,203,1
1410560,618,172,51.064,9.2956,Borken/Hessen-Gombeth,7,117,203,1
1410561,619,12,53.5788,6.6703,Borkum-Süderstraße,7,117,203,1
1410562,621,440,50.3127,6.826,Borler,7,117,203,1
1410563,622,66,52.3745,11.4655,Westheide-Born,7,117,203,1
1410564,623,135,51.15,12.4667,Borna (Speicherbecken),7,117,203,1
1410565,624,297,51.3443,9.9465,Bornhagen,7,117,203,1
1410566,625,40,54.0667,10.2333,Bornhöved,7,117,203,1
1410567,626,80,51.9797,12.2066,Bornum,7,117,203,1
1410568,628,41,53.8306,10.1799,Borstel über Bad Oldesloe,7,117,203,1
1410569,629,47,54.089,10.4845,Bosau-Hutzfeld,7,117,203,1
1410570,630,87,52.0193,11.4059,Wanzleben-Börde / Klein Germersleben,7,117,203,1
1410571,631,38,51.55,6.95,Bottrop,7,117,203,1
1410572,632,140,51.589,9.9232,Bovenden,7,117,203,1
1410573,633,126,51.4041,14.5681,Boxberg,7,117,203,1
1410574,634,373,49.4442,9.6458,Boxberg-Seehof,7,117,203,1
1410575,637,115,51.5668,12.0677,Petersberg-Hohen,7,117,203,1
1410576,638,51,51.2833,6.2,Bracht,7,117,203,1
1410577,639,332,50.3074,9.2753,Brachttal-Spielberg,7,117,203,1
1410578,640,345,50.8685,12.7237,Limbach-Oberfrohna-Bräunsdorf,7,117,203,1
1410579,641,390,50.9407,13.2194,Oberschöna-Bräunsdorf,7,117,203,1
1410580,642,4,53.3518,8.4969,Brake,7,117,203,1
1410581,643,0,53.296,8.4529,Brake-Süderfeld,7,117,203,1
1410582,644,150,51.7049,9.1738,Brakel,7,117,203,1
1410583,645,75,52.4083,7.9682,Bramsche,7,117,203,1
1410584,646,15,53.9362,9.9532,"Bramstedt, Bad-Bimöhlen",7,117,203,1
1410585,647,592,49.9589,11.9125,Brand/Oberpfalz,7,117,203,1
1410586,648,9,53.8551,9.7152,Brande-Hörnerkirchen,7,117,203,1
1410587,650,35,52.4136,12.5503,Brandenburg-Görden,7,117,203,1
1410588,652,384,49.5353,10.7706,Hagenbüchach,7,117,203,1
1410589,653,483,47.7241,12.1092,Brannenburg-Degerndorf,7,117,203,1
1410590,654,230,50.5228,8.3978,Braunfels,7,117,203,1
1410591,655,320,50.8007,12.2268,Braunichswalde,7,117,203,1
1410592,656,607,51.7234,10.6021,Braunlage,7,117,203,1
1410593,657,625,51.6634,10.669,Braunlage-Hohegeiß,7,117,203,1
1410594,658,600,51.6667,10.6667,Braunlage-Hohegeiß (A),7,117,203,1
1410595,659,81,52.2667,10.5167,Braunschweig (Zentrum),7,117,203,1
1410596,660,83,52.2744,10.5656,Braunschweig-Gliesmarode,7,117,203,1
1410597,661,75,52.2708,10.5334,Braunschweig (T.H.),7,117,203,1
1410598,662,81,52.2915,10.4464,Braunschweig,7,117,203,1
1410599,663,300,50.8832,13.0192,Braunsdorf,7,117,203,1
1410600,664,23,54.6333,9.7333,Brebel,7,117,203,1
1410601,665,193,50.3669,8.1683,Brechen-Niederbrechen,7,117,203,1
1410602,666,279,51.2437,7.4089,Breckerfeld (Ennepetalsperre),7,117,203,1
1410603,667,410,51.2998,7.4625,Breckerfeld-Zurstraße,7,117,203,1
1410604,668,15,52.9556,7.6165,Breddenberg,7,117,203,1
1410605,669,43,52.8829,12.1753,Breddin,7,117,203,1
1410606,670,55,53.1363,13.2394,Bredereiche,7,117,203,1
1410607,671,21,54.6152,8.9886,Breklum-Riddorf,7,117,203,1
1410608,672,22,53.001,11.7954,Breese,7,117,203,1
1410609,673,94,51.5559,12.1991,Brehna,7,117,203,1
1410610,674,194,48.0222,7.5845,Breisach,7,117,203,1
1410611,676,370,50.8046,9.4845,Breitenbach-Machtlos,7,117,203,1
1410612,677,610,48.1266,10.3649,Breitenbrunn-Fürbuch,7,117,203,1
1410613,678,501,49.1026,11.5683,Breitenbrunn/Oberpfalz -Gimpertshausen,7,117,203,1
1410614,679,35,53.6,10.6333,Breitenfelde,7,117,203,1
1410615,680,122,52.8338,10.4879,Breitenhees,7,117,203,1
1410616,681,180,49.6958,7.6314,Breitenheim,7,117,203,1
1410617,682,466,51.6195,10.9495,Breitenstein,7,117,203,1
1410618,683,536,48.5168,9.9905,Breitingen,7,117,203,1
1410619,684,1000,47.9385,8.0761,Breitnau,7,117,203,1
1410620,685,585,49.9017,9.4281,Breitsol,7,117,203,1
1410621,686,245,50.7605,10.3238,Breitungen/Werra,7,117,203,1
1410622,687,250,50.7667,10.3333,Breitungen/Werra 1,7,117,203,1
1410623,688,35,54.4333,9.6333,Brekendorf,7,117,203,1
1410624,689,3,53.1167,8.8,Bremen (Bayernstraße ),7,117,203,1
1410625,690,2,53.0958,8.827,Bremen (Bürgerpark),7,117,203,1
1410626,691,4,53.0451,8.7981,Bremen,7,117,203,1
1410627,692,1,53.1402,8.739,Bremen (Ritterhuder Heerstraße),7,117,203,1
1410628,693,3,53.0716,8.774,Bremen (Warturmer Heerstraße),7,117,203,1
1410629,694,8,53.1833,8.5833,Bremen-Blumenthal,7,117,203,1
1410630,695,4,53.2068,8.5093,Bremen-Farge,7,117,203,1
1410631,696,4,53.1,8.7333,Bremen-Lankenau,7,117,203,1
1410632,697,2,53.1333,8.7167,Bremen-Mittelsbüren,7,117,203,1
1410633,698,5,53.0602,8.9533,Bremen-Osterholz,7,117,203,1
1410634,699,4,53.1004,8.7834,Bremen-Seefahrtschule,7,117,203,1
1410635,700,2,53.0833,8.7,Bremen-Strom,7,117,203,1
1410636,701,7,53.5332,8.5761,Bremerhaven,7,117,203,1
1410637,702,8,53.5876,8.6015,Bremerhaven-Speckenbüttel,7,117,203,1
1410638,703,5,53.4779,9.1553,Bremervörde (A),7,117,203,1
1410639,704,11,53.4451,9.139,Bremervörde,7,117,203,1
1410640,705,5,53.5312,9.1664,Bremervörde-Niederochtenhausen,7,117,203,1
1410641,706,234,47.8858,7.6611,Eschbach,7,117,203,1
1410642,707,100,52.1386,14.485,Bremsdorf,7,117,203,1
1410643,708,1035,49.1333,13.1426,Brennes,7,117,203,1
1410644,709,30,52.8371,11.6268,Bretsch,7,117,203,1
1410645,710,182,49.0249,8.699,Bretten,7,117,203,1
1410646,711,204,49.0207,8.6484,Bretten-Dürrenbüchig,7,117,203,1
1410647,712,214,49.0065,8.7237,Bretten-Ruit,7,117,203,1
1410648,713,180,49.8336,9.0387,Breuberg-Hainstadt,7,117,203,1
1410649,714,46,52.3653,14.2474,Neu Madlitz,7,117,203,1
1410650,715,59,51.8167,14.25,"Briesen, Kreis Cottbus",7,117,203,1
1410651,716,35,52.2469,14.5678,Brieskow-Finkenheerd,7,117,203,1
1410652,717,443,51.3873,8.5737,Brilon,7,117,203,1
1410653,718,435,51.35,8.65,Brilon-Bontkirchen,7,117,203,1
1410654,719,310,51.4587,8.6251,Brilon-Niederalme,7,117,203,1
1410655,720,438,51.4259,8.5337,Brilon-Scharfenberg,7,117,203,1
1410656,721,101,51.5171,12.4362,Schönwölkau-Brinnis,7,117,203,1
1410657,722,1135,51.7986,10.6183,Brocken,7,117,203,1
1410658,723,290,50.1841,7.24,Kail,7,117,203,1
1410659,724,1,53.8667,9.3333,Brokdorf,7,117,203,1
1410660,725,33,52.5511,9.2089,Brokeloh,7,117,203,1
1410661,726,10,53.9965,9.8194,Brokstedt,7,117,203,1
1410662,727,290,49.7345,8.9557,Brombachtal-Kirch-Brombach,7,117,203,1
1410663,729,600,50.8282,10.454,Brotterode,7,117,203,1
1410664,730,238,49.3864,7.4567,Bruchmühlbach-Miesau/Glan,7,117,203,1
1410665,731,130,49.1127,8.6372,Bruchsal-Heidelsheim,7,117,203,1
1410666,732,545,49.7985,7.2278,"Bruchweiler, Kr. Birkenfeld",7,117,203,1
1410667,733,370,49.2518,12.311,Bruck,7,117,203,1
1410668,734,498,48.5638,11.9871,Bruckberg/Niederbayern-Pörndorf,7,117,203,1
1410669,735,53,52.1692,12.7333,Brück-Gömnigk,7,117,203,1
1410670,736,390,49.6303,7.1148,Brücken,7,117,203,1
1410671,737,139,51.4454,11.2003,Brücken/Helme,7,117,203,1
1410672,738,314,50.31,9.79,"Brückenau, Bad (A)",7,117,203,1
1410673,740,485,50.323,9.7705,"Brückenau, Bad-Volkers",7,117,203,1
1410674,741,27,53.7426,11.7093,Brüel,7,117,203,1
1410675,742,40,51.2445,6.1577,Brüggen,7,117,203,1
1410676,744,61,50.8274,6.9135,Brühl,7,117,203,1
1410677,745,1345,47.6446,12.0982,Brünnsteinhaus,7,117,203,1
1410678,746,70,51.8934,11.7127,Brumby,7,117,203,1
1410679,747,1,53.9196,9.1417,Brunsbüttel,7,117,203,1
1410680,749,198,52.1833,10.85,Brunsleberfeld,7,117,203,1
1410681,750,40,53.617,10.7486,Brunsmark,7,117,203,1
1410682,751,97,50.1332,7.2342,Bruttig-Fankel,7,117,203,1
1410683,752,464,49.3273,10.2777,Buch am Wald-Schönbronn,7,117,203,1
1410684,753,305,50.87,11.5022,Bucha,7,117,203,1
1410685,754,585,48.0575,9.6167,"Buchau, Bad",7,117,203,1
1410686,755,340,49.5182,9.3213,"Buchen, Kr. Neckar-Odenwald",7,117,203,1
1410687,756,202,51.0745,10.2914,Mihla-Buchenau,7,117,203,1
1410688,757,445,47.9625,7.9983,Buchenbach,7,117,203,1
1410689,758,900,47.6983,10.2405,Buchenberg,7,117,203,1
1410690,759,845,47.7083,10.1311,Buchenberg-Kreuzthal,7,117,203,1
1410691,760,83,53.3629,9.9435,Rosengarten-Klecken,7,117,203,1
1410692,761,0,53.969,9.2367,"Buchholz (-Moor), Kreis Dithmarschen",7,117,203,1
1410693,765,455,50.1746,7.0781,Büchel,7,117,203,1
1410694,767,460,48.6582,13.5461,Büchlberg-Kammerwetzdorf,7,117,203,1
1410695,768,350,52.2667,9.2,Bückeberg,7,117,203,1
1410696,769,68,52.2817,9.089,Bückeburg,7,117,203,1
1410697,770,140,52.1667,11,Büddenstedt,7,117,203,1
1410698,771,148,50.2769,9.1167,Büdingen,7,117,203,1
1410699,772,190,48.6957,8.1744,Bühlertal,7,117,203,1
1410700,773,478,48.6743,8.1799,Bühlertal-Obertal,7,117,203,1
1410701,774,388,49.0025,9.9154,Bühlerzell,7,117,203,1
1410702,775,100,51.9997,10.6327,Osterwieck-Rimbeck,7,117,203,1
1410703,776,297,51.4862,9.6752,Bühren,7,117,203,1
1410704,777,58,52.32,11.3503,Bülstringen,7,117,203,1
1410705,778,250,51.882,10.5487,Bündheim,7,117,203,1
1410706,779,710,47.7694,7.8274,Bürchau,7,117,203,1
1410707,780,252,51.544,8.5615,Büren,7,117,203,1
1410708,782,215,51.609,8.654,Büren-Wewelsburg,7,117,203,1
1410709,783,252,50.9452,11.7538,Bürgel,7,117,203,1
1410710,787,7,54.1332,8.8618,Büsum (Stadt),7,117,203,1
1410711,788,3,54.1193,8.8584,Büsum,7,117,203,1
1410712,789,263,49.6063,9.8834,Bütthard,7,117,203,1
1410713,790,306,48.7114,8.2481,Bütthof,7,117,203,1
1410714,791,5,54.6328,8.937,Bordelum,7,117,203,1
1410715,792,10,53.85,12.0167,Bützow-Wolken,7,117,203,1
1410716,793,530,49.662,7.1098,Buhlenberg,7,117,203,1
1410717,794,10,53.7667,9.7333,Bullenkuhlen,7,117,203,1
1410718,795,335,50.2152,10.5231,Bundorf,7,117,203,1
1410719,796,412,50.7556,8.1257,Burbach-Würgendorf,7,117,203,1
1410720,797,39,52.3241,11.8339,Burg-Blumenthal,7,117,203,1
1410721,798,6,54,9.2667,"Burg, Kreis Dithmarschen",7,117,203,1
1410722,799,10,54.45,11.2,Burg/Fehmarn,7,117,203,1
1410723,800,55,51.8368,14.144,Burg/Spreewald,7,117,203,1
1410724,801,331,49.4549,10.3241,Burgbernheim,7,117,203,1
1410725,802,56,52.45,10,Burgdorf,7,117,203,1
1410726,803,261,49.827,10.7898,Burgebrach-Oberharnsbach,7,117,203,1
1410727,804,85,50.2113,7.3911,"Burgen, Kreis Mayen-Koblenz",7,117,203,1
1410728,805,110,51.5,14.3833,Burghammer-Burgneudorf,7,117,203,1
1410729,806,107,51.4833,14.3667,Burghammer-Burgneudorf 1,7,117,203,1
1410730,807,290,49.745,10.6434,Schlüsselfeld (Kläranlage),7,117,203,1
1410731,808,413,48.187,12.8098,"Mehring, Kr. Altötting-Niederholz",7,117,203,1
1410732,809,450,50.556,11.718,Burgk,7,117,203,1
1410733,810,425,48.1785,12.7256,Burgkirchen-Gendorf,7,117,203,1
1410734,811,450,48.1507,12.706,Burgkirchen/Alz-Höresham,7,117,203,1
1410735,812,278,50.1429,11.2322,Burgkunstadt,7,117,203,1
1410736,813,370,49.2167,12.0333,Burglengenfeld,7,117,203,1
1410737,814,270,50.1451,10.7066,Pfarrweisach-Lohr (Pegel),7,117,203,1
1410738,815,162,51.5426,11.6947,Seegebiet Mansfelder Land-Dederstedt,7,117,203,1
1410739,816,325,50.9139,12.8077,Burgstädt,7,117,203,1
1410740,817,296,51.0306,8.8146,Burgwald-Bottendorf,7,117,203,1
1410741,818,305,51.0068,8.7498,Burgwald-Wiesenfeld,7,117,203,1
1410742,819,40,52.5608,9.8494,Burgwedel-Fuhrberg,7,117,203,1
1410743,820,55,52.5069,9.8792,Burgwedel-Kleinburgwedel,7,117,203,1
1410744,821,436,49.1443,10.5024,Burk-Meierndorf,7,117,203,1
1410745,822,205,51.2065,14.2371,Burkau-Kleinhänchen,7,117,203,1
1410746,823,405,50.736,12.9195,Burkhardtsdorf,7,117,203,1
1410747,824,780,48.2929,9.1157,Burladingen,7,117,203,1
1410748,825,120,51.5333,9.6333,Bursfelde,7,117,203,1
1410749,826,187,50.611,8.7854,Buseck-Großen-Buseck,7,117,203,1
1410750,827,2,53.5802,8.3665,Butjadingen-Burhave,7,117,203,1
1410751,828,184,51.1179,11.4158,Buttstädt,7,117,203,1
1410752,829,479,50.396,8.5465,Butzbach-Bodenrod,7,117,203,1
